#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
barony_of_iranian;Arg of;Arg de;Arg von;;Arg de;;;;;;;;;x
barony_of_mongol;Taishi of;Taishi de;Taishi von;;Taishi de;;;;;;;;;x
barony_of_turkish;Timar of;Timar de;Timar von;;Timariot de;;;;;;;;;x
barony_of_west_african;Wilayah of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x
barony_turkish;Timar;Timar;Timar;;Timar;;;;;;;;;x
barony_west_african;Wilayah;Wilaya;Wilayah;;Vilayato;;;;;;;;;x
city_baron;Mayor;Bourgmestre;Bürgermeister;;Alcalde;;;;;;;;;x
city_baron_deed;Crown of;Chancellerie de;Krone von;;Corona de;;;;;;;;;x
city_baron_foa;Your honor;Votre Honneur;Euer Ehren;;Su Honor;;;;;;;;;x
city_baron_german;Mayor;Burgrave;Bürgermeister;;;;;;;;;;;x
city_barony;City;Cité;Stadt;;Ciudad;;;;;;;;;x
city_barony_of;City of;Cité de;Stadt;;Villa de;;;;;;;;;x
city_count;Lord Mayor;Maire;Oberbürgermeister;;Gran Alcalde;;;;;;;;;x
city_count_deed;Crown of;Chancellerie de;Krone von;;Corona de;;;;;;;;;x
city_count_foa;Your honor;Votre Honneur;Euer Ehren;;Su Honor;;;;;;;;;x
city_count_muslim;Wali;Wali;Wali;;Valí;;;;;;;;;x
city_county;Grand City;Grande cité;Prachtvolle Stadt;;Gran Ciudad;;;;;;;;;x
city_county_of;Grand City of;Grande Cité de;Großstadt;;Ciudad de;;;;;;;;;x
city_duchy;Republic;République;Republik;;República;;;;;;;;;x
city_duchy_of;Republic of;République de;Republik von;;República de;;;;;;;;;x
city_duke;Grand Mayor;Seigneur-maire;Großregent;;Gran Alcalde;;;;;;;;;x
city_duke_byzantine;Doge;Procurateur;Doge;;Dux;;;;;;;;;x
city_duke_deed;Crown of;Chancellerie de;Krone von;;Corona de;;;;;;;;;x
city_duke_foa;Your Grace;Votre Grâce;Euer Gnaden;;Su Gracia;;;;;;;;;x
city_duke_italian;Doge;Procurateur;Doge;;Dux;;;;;;;;;x
city_duke_muslim;Wali-Emir;Wali Emir;Wali-Emir;;Emir-Valí;;;;;;;;;x
city_emperor;Grand Prince;Premier Consul;Grand Prinz;;Gran Príncipe;;;;;;;;;x
city_emperor_deed;Crown of;Chancellerie de;Krone von;;Corona de;;;;;;;;;x
city_emperor_foa;Your Highness;Son Excellence;Votre Altesse Radieuse;;Su Alteza;;;;;;;;;x
city_empire;Principality;Fédération;Fürstentum;;Principado;;;;;;;;;x
city_empire_of;Principality of;Fédération de;Fürstentum von;;Principado de;;;;;;;;;x
city_job_chancellor_arabic;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
city_job_chancellor_aztec;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x
city_job_chancellor_greek;Magistros;Maître des offices;Magistros;;Magistros;;;;;;;;;x
city_job_chancellor_iranian;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
city_job_chancellor_turkish;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
city_job_chancellor_west_african;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
city_job_chancellor_zoroastrian_group;Astabadh;Astabadh;Astabadh;;Astabadh;;;;;;;;;x
city_job_marshal_aztec;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
city_job_marshal_greek;Strategos;Stratège;Strategos;;Estratega;;;;;;;;;x
city_job_marshal_zoroastrian_group;Eran Spahbod;Eran Spahbod;Eran Spahbod;;Eran Spahbod;;;;;;;;;x
city_job_spiritual_aztec;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x
city_job_spiritual_baltic_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_baltic_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_christian;Court Chaplain;Chapelain de la Cour;Hofprediger;;Capellán;;;;;;;;;x
city_job_spiritual_female_norse_pagan;Seeress;Voyante;Seherin;;Vidente;;;;;;;;;x
city_job_spiritual_female_norse_pagan_reformed;Seeress;Voyante;Seherin;;Vidente;;;;;;;;;x
city_job_spiritual_finnish_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_finnish_pagan_reformed;Diviner;Devin ;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_muslim;Court Imam;Imam;Hof-Imam;;Imán de la corte;;;;;;;;;x
city_job_spiritual_norse_pagan;Seer;Voyant;Seher;;Vidente;;;;;;;;;x
city_job_spiritual_norse_pagan_reformed;Seer;Voyant;Seher;;Vidente;;;;;;;;;x
city_job_spiritual_orthodox;Ecclesiarch;Sacristain;Ekklesiarch;;Eclesiarca;;;;;;;;;x
city_job_spiritual_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_pagan_group;Chief Diviner;Médium en chef;Oberster Wahrsager;;Gran Chamán;;;;;;;;;x
city_job_spiritual_shiite;Court Mullah;Mollah;Hof-Mullah;;Mulá de la corte;;;;;;;;;x
city_job_spiritual_slavic_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_slavic_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_tengri_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_tengri_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
city_job_spiritual_zoroastrian;Mobad;Mobad;Mobed;;Mobad;;;;;;;;;x
city_job_spiritual_zoroastrian_group;Mobad;Mobad;Mobad;;Mobad;;;;;;;;;x
city_job_spymaster_aztec;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
city_job_spymaster_greek;Mystikos;Mystique;Mystikos;;Mystikos;;;;;;;;;x
city_job_treasurer_aztec;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
city_job_treasurer_greek;Sakellarios;Sacellaire;Sakellarios;;Sakellarios;;;;;;;;;x
city_job_treasurer_zoroastrian_group;Darik-Pat;Darik-Pat;Darik-Pat;;Darik-Pat;;;;;;;;;x
city_king;Prince Mayor;Prince-maire;Prinzregent;;Príncipe Alcalde;;;;;;;;;x
city_king_byzantine;Serene Doge;Doge;Durchlauchter Doge;;Duque Sereno;;;;;;;;;x
city_king_deed;Crown of;Couronne de;Krone von;;Corona de;;;;;;;;;x
city_king_foa;Your Serene Grace;Votre Altesse Sérénissime;Euer Durchlauchter Gnaden;;Su serena Gracia;;;;;;;;;x
city_king_latin;Serene Doge;Doge;Durchlauchter Doge;;Duque Sereno;;;;;;;;;x
city_king_muslim;Wali-Malik;Wali Malik;Wali-Malik;;Wali-Malik;;;;;;;;;x
city_king_german;Leaguemeister;Liguemestre;;;;;;;;;;;;
city_kingdom;Most Serene Republic;Sérénissime République de;Die durchlauchtigste Republik;;Serenísima República;;;;;;;;;x
city_kingdom_german;Merchant League;Ligue marchande;Handelsbündnis;;Liga Mercantil;;;;;;;;;x
city_kingdom_of;Most Serene Republic of;Sérénissime République de;Höchst Durchlauchte Republik von;;La Serenísima república de;;;;;;;;;x
city_kingdom_of_german;Merchant League of;Ligue marchande de;Handelsbündnis von;;Liga Mercantil de;;;;;;;;;x
count;Count;Comte;Graf;;Conde;;;;;;;;;x
count_arabic;Sheikh;Cheikh;Scheich;;Jeque;;;;;;;;;x
count_arabic_female;Shaykhah;Cheykha;Shaykhah;;Jequesa;;;;;;;;;x
count_deed;Crown of;Couronne de;Krone von;;Corona de;;;;;;;;;x
count_dravidian_group;Thakur;Thakur;Thakur;;Thakur;;;;;;;;;x
count_english;Earl;Earl;Graf;;Conde;;;;;;;;;x
count_female;Countess;Comtesse;Gräfin;;Condesa;;;;;;;;;x
count_female_arabic;Shaykhah;Cheykha;Shaykhah;;Jequesa;;;;;;;;;x
count_female_dravidian_group;Thakurani;Thakurani;Thakurani;;Thakuraní;;;;;;;;;x
count_female_german;Graffin;Gravine;Grafin;;;;;;;;;;;x
count_female_indo_aryan_group;Thakurani;Thakurani;Thakurani;;Thakuraní;;;;;;;;;x
count_female_iranian;Shaykhah;Cheykha;Shaykhah;;Jequesa;;;;;;;;;x
count_female_pagan_group;Chieftess;Meneuse;Stammesführerin;;Jefa;;;;;;;;;x
count_female_turkish;Bayan;Kontes;Bayan;;Beya;;;;;;;;;x
count_female_west_african;Farina;Farina;Farina;;Farina;;;;;;;;;x
count_foa;My Lord;Monseigneur;Mein Fürst;;Mi Señor;;;;;;;;;x
count_foa_female;My Lady;Madame;Meine Fürstin;;Mi Señora;;;;;;;;;x
count_german;Graf;Grave;Grafin;;;;;;;;;;;x
count_indo_aryan_group;Thakur;Thakur;Thakur;;Thakur;;;;;;;;;x
count_iranian;Marzoban;Marzoban;Marzoban;;Marzoban;;;;;;;;;x
count_irish;Earl;Earl;Graf;;Conde;;;;;;;;;x
count_mongol;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
count_pagan_group;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
count_saxon;Earl;Ealdorman;Graf;;Conde;;;;;;;;;x
count_scottish;Earl;Earl;Graf;;Conde;;;;;;;;;x
count_turkish;Bey;Bey;Bey;;Gobernador turco;;;;;;;;;x
count_west_african;Farin;Farin;Farin;;Farín;;;;;;;;;x
counties;Counties;Comtés;Grafschaften;;Condados;;;;;;;;;x
county;County;Comté;Grafschaft;;Condado;;;;;;;;;x
county_arabic;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
county_dravidian_group;Thikana;Thikana;Thikana;;Thikana;;;;;;;;;x
county_indo_aryan_group;Thikana;Thikana;Thikana;;Thikana;;;;;;;;;x
county_iranian;Marzpanate;Marzpanat;Marzpanat;;Marzpanate;;;;;;;;;x
county_mongol;Chiefdom;Territoire;Häuptlingstum;;Cacicazgo;;;;;;;;;x
county_of;County of;Comté de;Grafschaft von;;Condado de;;;;;;;;;x
county_of_arabic;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque;;;;;;;;;x
county_of_dravidian_group;Thikana of;Thikana de;Thikana von;;Thikana de;;;;;;;;;x
county_of_german;County of;Graviat de;;;;;;;;;;;;x
county_of_indo_aryan_group;Thikana of;Thikana de;Thikana von;;Thikana de;;;;;;;;;x
county_of_iranian;Marzpanate of;Marzpanat de;Marzpanat von;;Marzpanate de;;;;;;;;;x
county_of_mongol;Chiefdom of;Chefferie de;Häuptlingdom von;;Cacicazgo de;;;;;;;;;x
county_of_turkish;Beylik of;Beylicat de;Beylicat de;;Beylicato de;;;;;;;;;x
county_of_west_african;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque de;;;;;;;;;x
county_turkish;Beylik;Beylicat;Beylik;;Beylik;;;;;;;;;x
county_west_african;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
dauphin;Dauphin;Dauphin;;;;;;;;;;;;
dauphin_female;Dauphine;Dauphine;;;;;;;;;;;;
duchies;Duchies;Duchés;Herzogtümer;;Ducados;;;;;;;;;x
duchy;Duchy;Duché;Herzogtum;;Ducado;;;;;;;;;x
duchy_arabic;Emirate;Émirat;Emirat;;Emirato;;;;;;;;;x
duchy_dravidian_group;Raj;Raj;Radsch;;Raj;;;;;;;;;x
duchy_indo_aryan_group;Raj;Raj;Radsch;;Raj;;;;;;;;;x
duchy_iranian;Satrapy;Satrapie;Satrapy;;Satrapía;;;;;;;;;x
duchy_mongol;High Chiefdom;Haut territoire;Oberhäuptlingstum;;Alto Cacicazgo;;;;;;;;;x
duchy_of;Duchy of;Duché de;Herzogtum von;;Ducado de;;;;;;;;;x
duchy_of_arabic;Emirate of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
duchy_of_dravidian_group;Raj of;Raj de;Radsch von;;Raj de;;;;;;;;;x
duchy_of_indo_aryan_group;Raj of;Raj de;Radsch von;;Raj de;;;;;;;;;x
duchy_of_iranian;Satrapy of;Satrapie de;Satrap von;;Satrapía de;;;;;;;;;x
duchy_of_mongol;High Chiefdom of;Grande chefferie de;Großhäuptlingstum von;;Alto Cacicazgo de;;;;;;;;;x
duchy_of_romanian;Voïvod;Voïvodie de;;;;;;;;;;;;x
duchy_of_russian;Grand Principality of;Grande-Principauté de;Großfürstentum von;;Gran Principado de;;;;;;;;;x
duchy_of_turkish;Beylerbeylik of;Beylerbeylik de;Beylerbeylik von;;Beylicato de Beylicatos de;;;;;;;;;x
duchy_of_west_african;Emirate of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
duchy_turkish;Beylerbeylik;Beylerbeylik;Beylerbeylik;;Beylerbeylik;;;;;;;;;x
duchy_west_african;Emirate;Émirat;Emirat;;Emirato;;;;;;;;;x
ducky_of_catalan;Principate of;Principat de;;;;;;;;;;;;x
duke;Duke;Duc;Herzog;;Duque;;;;;;;;;x
duke_arabic;Emir;Émir;Emir;;Emir;;;;;;;;;x
duke_catalan;Prince;Principe;Prinz;;;;;;;;;;;x
duke_deed;Crown of;Couronne de;Krone von;;Corona de;;;;;;;;;x
duke_dravidian_group;Raja;Raja;Radscha;;Rajá;;;;;;;;;x
duke_ethiopian;Ras;Ras;;;;;;;;;;;;x
duke_female;Duchess;Duchesse;Herzogin;;Duquesa;;;;;;;;;x
duke_female_arabic;Emira;Émirat;Emirin;;Emira;;;;;;;;;x
duke_female_catalan;Princess;Princesse;Prinzessin;;;;;;;;;;;x
duke_female_dravidian_group;Rani;Rani;Rani;;Raní;;;;;;;;;x
duke_female_indo_aryan_group;Rani;Rani;Rani;;Raní;;;;;;;;;x
duke_female_iranian;Emira;Émirat;Emirin;;Emira;;;;;;;;;x
duke_female_mongol;High Chieftess;Grand cheftaine;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_female_pagan_group;High Chieftess;Grand cheftaine;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_female_romanian;Voïvodine;Voïvodine;;;;;;;;;;;;x
duke_female_russian;Grand Princess;Grand princesse;Grand Prinzessin;;Gran Princesa;;;;;;;;;x
duke_female_turkish;Beylerbayan;Düses;Begum;;Beylerbeya;;;;;;;;;x
duke_female_west_african;Farba;Farba;Farba;;Farba;;;;;;;;;x
duke_foa;Your Grace;Votre Grâce;Euer Gnaden;;Su Gracia;;;;;;;;;x
duke_greek;Doux;Doux;Doux;;Duque;;;;;;;;;x
duke_indo_aryan_group;Raja;Raja;Radscha;;Rajá;;;;;;;;;x
duke_iranian;Satrap;Satrape;Satrap;;Sátrapa;;;;;;;;;x
duke_mongol;High Chief;Grand Chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_norse;Jarl;Jarl;Jarl;;Jarl;;;;;;;;;x
duke_pagan_group;High Chief;Grand Chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_romanian;Voïvode;Voïvode;;;;;;;;;;;;x
duke_russian;Grand Prince;Grand prince;Grand Prinz;;Gran Príncipe;;;;;;;;;x
duke_turkish;Beylerbey;Beylerbey;Beylerbey;;Gobernador de gobernadores;;;;;;;;;x
duke_west_african;Farbas;Farbas;Farbas;;Farbas;;;;;;;;;x
emperor;Emperor;Empereur;Kaiser;;Emperador;;;;;;;;;x
emperor_altaic;Khagan;Khagan;Khagan;;Gran Kan;;;;;;;;;x
emperor_deed;Crown of;Couronne de;Krone von;;Corona de;;;;;;;;;x
emperor_dravidian_group;Samrat;Samrat;Samrat;;Samrat;;;;;;;;;x
emperor_ethiopian;Negus;Negusse Negest;;;;;;;;;;;;x
emperor_female;Empress;Impératrice;Kaiserin;;Emperatriz;;;;;;;;;x
emperor_female_altaic;Khatun;Khatoun;Khatun;;Khatun;;;;;;;;;x
emperor_female_dravidian_group;Samrajni;Samrajni;Samrajni;;Samrajní;;;;;;;;;x
emperor_female_german;Kaiserin;Kaiserin;Kaiserin;;Emperatriz;;;;;;;;;x
emperor_female_greek;Basilissa;Basilissa;Basílissa;;Basilissa;;;;;;;;;x
emperor_female_indo_aryan_group;Samrajni;Samrajni;Samrajni;;Samrajní;;;;;;;;;x
emperor_female_russian;Tsaritsa;Tsarine;Zarin;;Zarina;;;;;;;;;x
emperor_female_iranian;Shahbanu;Chahbanou;;;;;;;;;;;;
emperor_foa;Your Imperial Majesty;Votre Majesté Impériale;Eure Kaiserliche Majestät;;Su Majestad Imperial;;;;;;;;;x
emperor_german;Kaiser;Kaiser;Kaiser;;Káiser;;;;;;;;;x
emperor_greek;Basileus;Basileus;Basileus;;Basileus;;;;;;;;;x
emperor_indo_aryan_group;Samrat;Samrat;Samrat;;Samrat;;;;;;;;;x
emperor_iranian;Shahanshah;Chah;Shahanshah;;Rey de reyes;;;;;;;;;x
emperor_king_christian;Emperor-Bishop;Césaropape;Césaropape;;Emperador-obispo;;;;;;;;;x
emperor_russian;Tsar;Tsar;Zar;;Zar;;;;;;;;;x
emperor_title_queen_mother_female;Dowager Empress;Impératrice douairière;Kaiserinwitwe;;Emperatriz viuda;;;;;;;;;x
emperor_title_queen_mother_female_german;Kaiserin;Kaiserin;Kaiserin;;Emperatriz Viuda;;;;;;;;;x
emperor_title_queen_mother_female_iranian;Shahmam;Chahmâm;;;;;;;;;;;;
emperor_turkish;Padishah;Padishah;Padishah;;Emperador Padishah;;;;;;;;;x
emperor_sunni_group;Padishah;Padishah;;;;;;;;;;;;
emperor_shia_group;Shahanshah;Chahanchah;;;;;;;;;;;;
empire;Empire;Empire;Reich;;Imperio;;;;;;;;;x
empire_altaic;Khaganate;Khaganat;Khaganat;;Khaganato;;;;;;;;;x
empire_of;Empire of;Empire de;Reich von;;Imperio de;;;;;;;;;x
empire_of_altaic;Khaganate of;Khaganat de;Großkhanat von;;Kaganato de;;;;;;;;;x
empires;Empires;Empires;Reiche;;Imperios;;;;;;;;;x
job_chancellor;Chancellor;Chancelier;Kanzler ;;Canciller;;;;;;;;;x
job_chancellor_arabic;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
job_chancellor_greek;Magistros;Maître des offices;Magistros;;Magistros;;;;;;;;;x
job_chancellor_iranian;Grand Vizier;Pervane;Großwesir;;Gran Visir;;;;;;;;;x
job_chancellor_turkish;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
job_chancellor_west_african;Grand Vizier;Grand Vizir;Großwesir;;Gran Visir;;;;;;;;;x
job_chancellor_zoroastrian_group;Astabadh;Astabadh;Astabadh;;Astabadh;;;;;;;;;x
job_marshal;Marshal;Maréchal;Marschall;;Mariscal;;;;;;;;;x
job_marshal_greek;Strategos;Grand domestique;Strategos;;Estratega;;;;;;;;;x
job_marshal_zoroastrian_group;Eran Spahbod;Eran Spahbod;Eran Spahbod;;Eran Spahbod;;;;;;;;;x
job_spiritual_baltic_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_baltic_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_christian;Court Chaplain;Chapelain de la Cour;Hofprediger;;Capellán;;;;;;;;;x
job_spiritual_female_norse_pagan;Seeress;Voyante;Seherin;;Vidente;;;;;;;;;x
job_spiritual_female_norse_pagan_reformed;Seeress;Voyante;Seherin;;Vidente;;;;;;;;;x
job_spiritual_finnish_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_finnish_pagan_reformed;Diviner;Devin ;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_hellenic_pagan;Diviner;Devin;Augur;;Augur;;;;;;;;;x
job_spiritual_indian_group;Upadhyaya;Upadhyaya;Upadhyaya;;Upadhyaya;;;;;;;;;x
job_spiritual_jewish_group;Court Rabbi;Rabbin de la cour;Der Hofrabbiner;;Rabino de la corte;;;;;;;;;x
job_spiritual_muslim;Court Imam;Imam;Hof-Imam;;Imán de la corte;;;;;;;;;x
job_spiritual_norse_pagan;Seer;Voyant;Seher;;Vidente;;;;;;;;;x
job_spiritual_norse_pagan_reformed;Seer;Voyant;Seher;;Vidente;;;;;;;;;x
job_spiritual_orthodox;Ecclesiarch;Sacristain;Ekklesiarch;;Eclesiarca;;;;;;;;;x
job_spiritual_pagan;Diviner;Devin;Augur;;Augur;;;;;;;;;x
job_spiritual_pagan_group;Chief Diviner;Médium en chef;Oberster Wahrsager;;Gran Chamán;;;;;;;;;x
job_spiritual_shiite;Court Mullah;Mollah;Hof-Mullah;;Mulá de la corte;;;;;;;;;x
job_spiritual_slavic_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_slavic_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_tengri_pagan;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_tengri_pagan_reformed;Diviner;Devin;Wahrsager;;Augur;;;;;;;;;x
job_spiritual_zoroastrian;Mobad;Mobad;Mobed;;Mobad;;;;;;;;;x
job_spiritual_zoroastrian_group;Mobad;Mobad;Mobad;;Mobad;;;;;;;;;x
job_spymaster;Spymaster;Maître-Espion;Agentenführer;;Maestro de Espías;;;;;;;;;x
job_spymaster_greek;Mystikos;Mystique;Mystikos;;Mystikos;;;;;;;;;x
job_treasurer;Steward;Intendant;Verwalter;;Mayordomo;;;;;;;;;x
job_treasurer_greek;Sakellarios;Sacellaire;Sakellarios;;Sakellarios;;;;;;;;;x
job_treasurer_zoroastrian_group;Darik-Pat;Darik-Pat;Darik-Pat;;Darik-Pat;;;;;;;;;x
job_viceroy name;Viceroy;Vice-roi;Vizekönig;;Virrey;;;;;;;;;x
king;King;Roi;König;;Rey;;;;;;;;;x
king_altaic;Khan;Khan;Khan;;Kan;;;;;;;;;x
king_arabic;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
king_deed;Crown of;Couronne de;Krone von;;Corona de;;;;;;;;;x
king_dravidian_group;Maharaja;Maharaja;Maharadscha;;Maharaja;;;;;;;;;x
king_ethiopian;Negus;Negus;;;;;;;;;;;;x
king_female;Queen;Reine;Königin;;Reina;;;;;;;;;x
king_female_altaic;Khanum;Khanoum;Khanum;;Khanum;;;;;;;;;x
king_female_arabic;Sultana;Sultane;Sultanin;;Sultana;;;;;;;;;x
king_female_dravidian_group;Maharani;Maharani;Maharani;;Maharaní;;;;;;;;;x
king_female_indo_aryan_group;Maharani;Maharani;Maharani;;Maharaní;;;;;;;;;x
king_female_iranian;Banebshen;Banebshen;Banebshen;;Banebshen;;;;;;;;;x
king_female_turkish;Sultana;Sultane;Sultanin;;Sultana;;;;;;;;;x
king_female_west_african;Sultana;Sultane;Sultanin;;Sultana;;;;;;;;;x
king_foa;Your Majesty;Votre Majesté;Eure Majestät;;Su Majestad  ;;;;;;;;;x
king_greek;Despot;Despote;Despot;;Déspota;;;;;;;;;x
king_indo_aryan_group;Maharaja;Maharaja;Maharadscha;;Maharaja;;;;;;;;;x
king_iranian;Shah;Muluk;Schah;;Shah;;;;;;;;;x
high_king;High King;Haut roi;;;;;;;;;;;;
king_turkish;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
king_west_african;Mansa;Mansa;Mansa;;Mansa;;;;;;;;;x
king_monophysite;Malik;Malik;;;;;;;;;;;;
king_female_monophysite;Malika;Malika;;;;;;;;;;;;
kingdom;Kingdom;Royaume;Königreich;;Reino;;;;;;;;;x
kingdom_altaic;Khanate;Khanat;Khanat;;Kanato;;;;;;;;;x
kingdom_arabic;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
kingdom_iranian;Shahdom;Malicat;Shahdom;;Shahdom;;;;;;;;;x
kingdom_of;Kingdom of;Royaume de;Königreich von;;Reino de;;;;;;;;;x
kingdom_of_altaic;Khanate of;Khanat de;Khanat von;;Kanato de;;;;;;;;;x
kingdom_of_arabic;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
