#CODE;ENGLISH;FRENCH;;;;;;;;;;;;x
TR_SILK_ROAD_3_OTHER_PROVINCES_CONDITION;No other Silk Road Province within a distance of §Y500§! contains a §YMajor Silk Road City§!.;Aucun §Ycomptoir commercial§!, §Ymarché§! ou §Ygrande ville de la Soie§! dans un rayon de §Y500§!.;;;;;;;;;;;;x
STAT_MANPOWER_DESC;Manpower is an important part of a nomadic realm, as it is used both to recruit hordes and to reinforce them. Each month, it will increase or decrease towards your §YMaximum Manpower§!, determined by the current §YPopulation§!. You cannot recruit hordes to go above this limit, and you should make sure you have enough §YUnused Manpower§! to reinforce your horde when needed. Your §YUnused Manpower§! is also part of the calculation of your monthly §YNomadic Tax§!, along with the §YPopulation§!. Additionally, your §YUnused Manpower§! will contribute to the strength of the §YGarrison§! in your capital.;Les effectifs sont une composante cruciale d'une contrée nomade, puisqu'ils conditionnent le recrutement des hordes et leurs renforts. Chaque mois, les effectifs vont tendre vers l'§Yeffectif maxmal§!, déterminé par la §Ypopulation§!. Vous ne pouvez recruter des hordes au-delà de vos effectifs et vous devriez vous assurer d'avoir suffisamment d'§Yeffectifs inutilisés§! pour combler vos pertes au besoin. Ces derniers entrent également, avec la §Ypopulation§!, dans le calcul de l'§Yimpôt§!. De plus, les §Yeffectifs inutilisés§! vont permettre d'améliorer la §Ygarnison§! de votre capitale.;;;;;;;;;;;;x
NOMAD_LAND_OVERRUN_GENERIC_DESC;If the Khagan holds too much land compared to the other Clans, it will affect their §YClan Sentiments§!, and there might even be risk of a §YMinor Clan Rising§! revolt, in which a minor clan rises and attempts to seize its rightful position among the major Clans...;Si le Khagan s'arroge trop de terres en comparaison avec les autres Clans, cela portera atteinte aux §Ysentiments des Clans§!, en plus de risquer qu'un §Yclan mineur§! Profite de la situation pour se révolter et tenter de se tailler une place auprès des §YClans principaux§!...;;;;;;;;;;;;x
RETINUE_COST;Retinues: §R-$VALUE$§!;Garde : §R-$VALUE$§!;;;;;;;;;;;;x
HORDE_RETTYPE_CAV5;Light Vanguard;Avant-garde légère;;;;;;;;;;;;x
HORDE_RETTYPE_CAV6;Heavy Vanguard;Avant-garde lourde;;;;;;;;;;;;x
TT_NOT_SAME_REALM;Is NOT in own realm;N'est pas dans sa contrée;;;;;;;;;;;;x
NOMAD_CONVERSION_TROOP_SPAWN;Your horde troops will be disbanded and you will instead gain troops proportional to the land you're abandoning on the steppe.\n;Votre horde sera démantelée et vous obtiendrez à sa place des troupes proportionnellement aux terres que vous abandonnez à la steppe.\n;;;;;;;;;;;;x
ACTIVE_TRADE_ROUTE_IN_PROVINCE;\n§YSilk Road§!\nThe Silk Road brings trade through this county.\n;\n§YRoute de la soie§!\nLa route de la soie emprunte cette province, faisant profiter son commerce.\n;;;;;;;;;;;;x
INACTIVE_TRADE_ROUTE_IN_PROVINCE;\n§YSilk Road§!\n§RWar is blocking this part of the Silk Road. Provinces that are occupied or besieged will block the Silk Road downstream.§!\n;\n§YRoute de la soie§!\n§RLa guerre a interrompu la route de la soie. Les provinces en proie aux sièges ou à l'occupation provoquent une interruction du trafic commercial en aval.§!\n;;;;;;;;;;;;x
ACTIVE_TRADE_ROUTE_MODIFIER;\nThe Silk Road gives the following effects:\n$MODIFIER$\n\nTrade posts built in Silk Road counties increase the modifier for all provinces. If some Silk Road provinces are blocked (by siege or occupation), other Silk Road provinces temporarily get a higher bonus as trade is redirected.;\nLa route de la soie procure les effets suivants :\n$MODIFICATEURS$\n\nLes comptoirs commerciaux le long de la route de la soie augmente le modification de toutes les provinces. Si la route de la soie est interrompu par un siège où l'occupation d'une province, d'autres provinces obtiendront un bonus temporaire suite à la réorientation du commerce.;;;;;;;;;;;;x
INACTIVE_TRADE_ROUTE_MODIFIER;\nIf active, the Silk Road would give the following effects:\n$MODIFIER$\n\nTrade posts built in Silk Road counties increase the modifier for all provinces. If some Silk Road provinces are blocked (by siege or occupation), other Silk Road provinces temporarily get a higher bonus as trade is redirected.;\nLorsqu'active, la route de la soie procure les effets suivants :\n$MODIFICATEURS$\n\nLes comptoirs commerciaux le long de la route de la soie augmente le modification de toutes les provinces. Si la route de la soie est interrompu par un siège où l'occupation d'une province, d'autres provinces obtiendront un bonus temporaire suite à la réorientation du commerce.;;;;;;;;;;;;x
MAPMODE_TRADE_ZONES_DESC;All Trade Zones, separated by their owners. Provinces on the Silk Road are shown striped in yellow if active or red if blocked by siege or occupation.;Les zones commerciales, regroupées selon leur propriétaire. Les provinces le long de la route de la soie sont hachurés de jaune lorsque le commerce est actif ou en rouge s'il est interrompu par un siège ou l'occupation d'une province.;;;;;;;;;;;;x
